Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Pets,Latitude,Longitude,Date,Controlled Access,Fitness Center,Outdoor Space,Residents Lounge,Roof Deck,Storage,Swimming Pool,Air Conditioning,Balcony,Furnished,Hardwood Floor,High Ceilings,In Unit Laundry
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A14,1,1.0,668,2770,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A12,1,1.0,665,2780,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A14,1,1.0,668,2780,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A12,1,1.0,665,2790,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A06,1,1.0,637,2800,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A06,1,1.0,637,2800,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A14,1,1.0,668,2800,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A06,1,1.0,637,2810,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A06,1,1.0,637,2810,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A07,1,1.0,674,2830,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A07,1,1.0,674,2830,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A07,1,1.0,674,2840,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A11,1,1.0,651,2850,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A11,1,1.0,651,2860,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A11,1,1.0,651,2860,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A18,2,1.0,624,2810,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A05.L2-5.B,2,1.0,779,3040,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A10,2,1.0,783,3050,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A10,2,1.0,783,3060,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A05.L2-5.B,2,1.0,779,3060,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A38.L2,2,2.0,744,3080,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A38,2,2.0,744,3090,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A02.L2-4,2,2.0,739,3110,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A02.L2-4,2,2.0,739,3120,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A02,2,2.0,738,3130,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A37,2,1.0,824,3150,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A37,2,1.0,824,3160,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A10,2,1.0,783,3260,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A28,2,2.0,807,3260,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A05.B,2,1.0,778,3280,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A05.B,2,1.0,778,3280,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A05.B,2,1.0,778,3290,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A05.B,2,1.0,778,3290,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A32.L2,2,2.0,832,3310,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A41.L2,2,2.0,809,3330,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A32,2,2.0,832,3330,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A02,2,2.0,738,3340,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A02,2,2.0,738,3340,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A02,2,2.0,738,3350,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A40,2,2.0,854,3380,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A22,2,2.0,859,3400,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A22,2,2.0,859,3420,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A22,2,2.0,859,3430,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A28.L5,2,2.0,807,3440,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A22,2,2.0,859,3450,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A17.L7,2,1.0,800,3500,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A26.L5,2,2.0,886,3530,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A26,2,2.0,886,3540,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
LNX,High Park Apartments,"2376 Dundas St W, Toronto, ON M6P 0C1",Toronto,A20.L7,2,1.0,829,3690,1,43.65756309542836,-79.45271516709069,2024-02-24 13:54:17.717,0,1,1,1,0,1,0,0,1,1,0,0,1
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,0 Bedroom 1 Bathroom,0,1.0,480,2316,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,0 Bedroom 1 Bathroom,0,1.0,479,2354,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,0 Bedroom 1 Bathroom,0,1.0,480,2361,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,0 Bedroom 1 Bathroom,0,1.0,479,2364,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,526,2623,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,535,2637,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,525,2638,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,524,2642,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,526,2653,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,534,2658,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,550,2698,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,525,2703,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,526,2708,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,534,2728,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,530,2733,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,525,2738,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,548,2753,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,525,2833,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,593,2849,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,562,2873,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,530,2873,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,664,2937,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,1 Bedroom 1 Bathroom,1,1.0,664,3058,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,862,3369,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,753,3414,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,794,3612,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,850,3843,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,850,3848,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,928,3921,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,793,4383,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,794,4657,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,2 Bedroom 2 Bathroom,2,2.0,928,4936,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
FourFifty The Well,Fashion District Apartments,"450 Front St W, Toronto, ON M5V 0V7",Toronto,3 Bedroom 2 Bathroom,3,2.0,1097,4931,0,43.64229921713709,-79.3957734947374,2024-02-24 13:54:17.717,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,0 Bedroom 1 Bathroom,0,1.0,414,2231,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,0 Bedroom 1 Bathroom,0,1.0,471,2306,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,0 Bedroom 1 Bathroom,0,1.0,467,2401,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,521,2351,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,513,2351,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,561,2406,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,529,2411,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,465,2441,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,545,2501,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,550,2596,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,534,2596,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,571,2601,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,540,2621,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,526,2671,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,1 Bedroom 1 Bathroom,1,1.0,514,2711,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,2 Bedroom 2 Bathroom,2,2.0,736,3137,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,2 Bedroom 2 Bathroom,2,2.0,871,3207,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,2 Bedroom 2 Bathroom,2,2.0,781,3222,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,2 Bedroom 2 Bathroom,2,2.0,865,3227,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,2 Bedroom 2 Bathroom,2,2.0,789,3247,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,2 Bedroom 2 Bathroom,2,2.0,891,3287,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
The Brixton,Brockton Village Apartments,"410 Dufferin St, Toronto, ON M6K 0H1",Toronto,2 Bedroom 2 Bathroom,2,2.0,887,3447,1,43.64386307349232,-79.42933333641923,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,0,0,0,0,0,1
Trilogy On King,West Queen West Apartments,"1100 King St W, Toronto, ON M6K 0C6",Toronto,0 Bedroom 1 Bathroom,0,1.0,440,2114,1,43.63989166848022,-79.42301247972844,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,1,1,0,1,0,1
Trilogy On King,West Queen West Apartments,"1100 King St W, Toronto, ON M6K 0C6",Toronto,1 Bedroom 1 Bathroom,1,1.0,530,2140,1,43.63989166848022,-79.42301247972844,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,1,1,0,1,0,1
Trilogy On King,West Queen West Apartments,"1100 King St W, Toronto, ON M6K 0C6",Toronto,1 Bedroom 1 Bathroom,1,1.0,455,2324,1,43.63989166848022,-79.42301247972844,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,1,1,0,1,0,1
Trilogy On King,West Queen West Apartments,"1100 King St W, Toronto, ON M6K 0C6",Toronto,1 Bedroom 1 Bathroom,1,1.0,640,2368,1,43.63989166848022,-79.42301247972844,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,1,1,0,1,0,1
Trilogy On King,West Queen West Apartments,"1100 King St W, Toronto, ON M6K 0C6",Toronto,1 Bedroom 1 Bathroom,1,1.0,550,2368,1,43.63989166848022,-79.42301247972844,2024-02-24 13:54:17.717,1,1,0,1,0,1,1,1,1,0,1,0,1
