Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
Canterbury House,Roslyn Apartments,"270 Roslyn Rd, Winnipeg, MB R3L 0H3",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,682 SQFT,"$1,405","Air Conditioning, Balcony, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management",No pets,49.87902770133966,-97.152654908961,2024-02-05 19:08:06.754
Canterbury House,Roslyn Apartments,"270 Roslyn Rd, Winnipeg, MB R3L 0H3",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,879 SQFT,"$1,696","Air Conditioning, Balcony, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management",No pets,49.87902770133966,-97.152654908961,2024-02-05 19:08:06.754
Canterbury House,Roslyn Apartments,"270 Roslyn Rd, Winnipeg, MB R3L 0H3",Winnipeg,Townhouse,2 Bedrooms,"1 Full, 1 Half Bath","1,000 SQFT","$2,400","Air Conditioning, Balcony, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management",No pets,49.87902770133966,-97.152654908961,2024-02-05 19:08:06.754
Canterbury House,Roslyn Apartments,"270 Roslyn Rd, Winnipeg, MB R3L 0H3",Winnipeg,Townhouse,3 Bedrooms,"1 Full, 1 Half Bath","1,199 SQFT","$2,200","Air Conditioning, Balcony, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management",No pets,49.87902770133966,-97.152654908961,2024-02-05 19:08:06.754
Northwood Oaks,The Maples Apartments,"1452 Jefferson Ave, Winnipeg, MB R2P 0Z2",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,660 SQFT,"$1,325","Air Conditioning, Assigned Parking, Balcony, Carpet","Elevator, Onsite Management, Outdoor Space, Storage, Swimming Pool",No pets,49.95737545385841,-97.17184494159656,2024-02-05 19:08:06.754
Northwood Oaks,The Maples Apartments,"1452 Jefferson Ave, Winnipeg, MB R2P 0Z2",Winnipeg,1 Bedroom + Den,1 Bedrooms,1 Bathroom,916 SQFT,"$1,490","Air Conditioning, Assigned Parking, Balcony, Carpet","Elevator, Onsite Management, Outdoor Space, Storage, Swimming Pool",No pets,49.95737545385841,-97.17184494159656,2024-02-05 19:08:06.754
Northwood Oaks,The Maples Apartments,"1452 Jefferson Ave, Winnipeg, MB R2P 0Z2",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,916 SQFT,"$1,512","Air Conditioning, Assigned Parking, Balcony, Carpet","Elevator, Onsite Management, Outdoor Space, Storage, Swimming Pool",No pets,49.95737545385841,-97.17184494159656,2024-02-05 19:08:06.754
Courts of St,Booth Apartments,"200/234 Ronald St #200, Winnipeg, MB R3J None",Winnipeg,Bachelor,Studios,1 Bathroom,,"$1,098","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,49.88317055463489,-97.27125,2024-02-05 19:08:06.754
Courts of St,Booth Apartments,"200/234 Ronald St #200, Winnipeg, MB R3J None",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,600 SQFT,"$1,451","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,49.88317055463489,-97.27125,2024-02-05 19:08:06.754
Courts of St,Booth Apartments,"200/234 Ronald St #200, Winnipeg, MB R3J None",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,920 SQFT,"$1,769","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,49.88317055463489,-97.27125,2024-02-05 19:08:06.754
Courts of St,Booth Apartments,"200/234 Ronald St #200, Winnipeg, MB R3J None",Winnipeg,3 Bedroom,3 Bedrooms,"1 Full, 1 Half Bath","1,099 SQFT","$1,899","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,49.88317055463489,-97.27125,2024-02-05 19:08:06.754
Chateau 100,Downtown Winnipeg Apartments,"72 Donald St, Winnipeg, MB R3C 1L7",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,650 SQFT,"$1,133","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",No pets,49.88679441623781,-97.1398686908544,2024-02-05 19:08:06.754
Chateau 100,Downtown Winnipeg Apartments,"72 Donald St, Winnipeg, MB R3C 1L7",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,900 SQFT,"$1,447","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",No pets,49.88679441623781,-97.1398686908544,2024-02-05 19:08:06.754
611 Jefferson,,"611 Jefferson Ave, Winnipeg, MB R2V 0P4",Winnipeg,1 Bedroom - small,1 Bedrooms,1 Bathroom,440 SQFT,"$1,025","Air Conditioning, Assigned Parking, Carpet, Central Heat, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Cats,49.940436068883216,-97.14019921850256,2024-02-05 19:08:06.754
611 Jefferson,,"611 Jefferson Ave, Winnipeg, MB R2V 0P4",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,625 SQFT,"$1,100","Air Conditioning, Assigned Parking, Carpet, Central Heat, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Cats,49.940436068883216,-97.14019921850256,2024-02-05 19:08:06.754
611 Jefferson,,"611 Jefferson Ave, Winnipeg, MB R2V 0P4",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,792 SQFT,"$1,225","Air Conditioning, Assigned Parking, Carpet, Central Heat, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",Cats,49.940436068883216,-97.14019921850256,2024-02-05 19:08:06.754
Westminster Court,Richmond West Apartments,"2945 Pembina Hwy, Winnipeg, MB R3T 3R1",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,706 SQFT,"$1,450","Air Conditioning, Assigned Parking, Carpet, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage",No pets,49.78624596739591,-97.15740834307432,2024-02-05 19:08:06.754
Westminster Court,Richmond West Apartments,"2945 Pembina Hwy, Winnipeg, MB R3T 3R1",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,932 SQFT,"$1,705","Air Conditioning, Assigned Parking, Carpet, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Outdoor Space, Storage",No pets,49.78624596739591,-97.15740834307432,2024-02-05 19:08:06.754
Heritage Park,,"3057 Ness Ave, Winnipeg, MB R2Y 1J7",Winnipeg,Two Bedroom Two Bath,2 Bedrooms,2 Bathrooms,949 SQFT,"$1,698","Air Conditioning, Balcony, Dishwasher, Ev Charging, In Unit Laundry",", Elevator, Onsite Management",Dogs & Cats,49.888076992473685,-97.2815417705844,2024-02-05 19:08:06.754
Heritage Park,,"3057 Ness Ave, Winnipeg, MB R2Y 1J7",Winnipeg,Two Bedroom Two Bath Den,2 Bedrooms,2 Bathrooms,"1,047 SQFT","$1,948","Air Conditioning, Balcony, Dishwasher, Ev Charging, In Unit Laundry",", Elevator, Onsite Management",Dogs & Cats,49.888076992473685,-97.2815417705844,2024-02-05 19:08:06.754
Heritage Park,,"3057 Ness Ave, Winnipeg, MB R2Y 1J7",Winnipeg,Three Bedroom Two Bath,3 Bedrooms,2 Bathrooms,"1,047 SQFT","$1,998","Air Conditioning, Balcony, Dishwasher, Ev Charging, In Unit Laundry",", Elevator, Onsite Management",Dogs & Cats,49.888076992473685,-97.2815417705844,2024-02-05 19:08:06.754
Victoria Arms,,"700 Setter St, Winnipeg, MB R2Y 0L5",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,725 SQFT,"$1,301","Air Conditioning, Assigned Parking, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",No pets,49.88347256150384,-97.28063770016878,2024-02-05 19:08:06.754
Victoria Arms,,"700 Setter St, Winnipeg, MB R2Y 0L5",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,849 SQFT,"$1,799","Air Conditioning, Assigned Parking, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",No pets,49.88347256150384,-97.28063770016878,2024-02-05 19:08:06.754
Pinewood Place,Birchwood Apartments,"2510 Portage Ave, Winnipeg, MB R3J 0N9",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,642 SQFT,"$1,464","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",No pets,49.87497469401139,-97.25776551341237,2024-02-05 19:08:06.754
Pinewood Place,Birchwood Apartments,"2510 Portage Ave, Winnipeg, MB R3J 0N9",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,900 SQFT,"$1,799","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Wheelchair Accessible",No pets,49.87497469401139,-97.25776551341237,2024-02-05 19:08:06.754
Bridgwater Heights,Waverley West Apartments,"225 North Town Rd, Winnipeg, MB R3Y 0P5",Winnipeg,One Bedroom One Bath,1 Bedrooms,1 Bathroom,604 SQFT,"$1,708","Air Conditioning, Balcony, Dishwasher, In Unit Laundry","Elevator, Onsite Management",Dogs & Cats,49.7992740618856,-97.19167352941336,2024-02-05 19:08:06.754
Bridgwater Heights,Waverley West Apartments,"225 North Town Rd, Winnipeg, MB R3Y 0P5",Winnipeg,Two Bedroom One Bath,2 Bedrooms,1 Bathroom,859 SQFT,"$1,748","Air Conditioning, Balcony, Dishwasher, In Unit Laundry","Elevator, Onsite Management",Dogs & Cats,49.7992740618856,-97.19167352941336,2024-02-05 19:08:06.754
Hargrave Place,Downtown Winnipeg Apartments,"33 Hargrave St, Winnipeg, MB R3C 3T9",Winnipeg,"1 Bedroom, 1 Bathroom",1 Bedrooms,1 Bathroom,763 SQFT,"$1,150","Air Conditioning, Dishwasher, Fireplace, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management",Dogs & Cats,49.88531817770598,-97.14032323454164,2024-02-05 19:08:06.754
Hargrave Place,Downtown Winnipeg Apartments,"33 Hargrave St, Winnipeg, MB R3C 3T9",Winnipeg,"2 Bedroom, 1 Bathroom",2 Bedrooms,1 Bathroom,894 SQFT,"$1,400—$1,886","Air Conditioning, Dishwasher, Fireplace, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management",Dogs & Cats,49.88531817770598,-97.14032323454164,2024-02-05 19:08:06.754
21 Morrow,Alpine Place Apartments,"21 Morrow Ave, Winnipeg, MB R2M 1A5",Winnipeg,1 Bedroom 1 Bathroom,1 Bedrooms,1 Bathroom,,"$1,115",,,Cats,49.85292368020458,-97.1007572367784,2024-02-05 19:08:06.754
21 Morrow,Alpine Place Apartments,"21 Morrow Ave, Winnipeg, MB R2M 1A5",Winnipeg,2 Bedroom 1 Bathroom,2 Bedrooms,1 Bathroom,,"$1,079",,,Cats,49.85292368020458,-97.1007572367784,2024-02-05 19:08:06.754
The Arts Residences,Downtown Winnipeg Apartments,"233 Kennedy St, Winnipeg, MB R3C 3J5",Winnipeg,"1 Bedroom, 1 Bathroom",1 Bedrooms,1 Bathroom,757 SQFT,"$1,565","Air Conditioning, Assigned Parking, In Unit Laundry, On Site Laundry","Fitness Center, Garage Parking, On Site Laundry, Residents Lounge",Dogs & Cats,49.89053616858802,-97.14757883382588,2024-02-05 19:08:06.754
The Arts Residences,Downtown Winnipeg Apartments,"233 Kennedy St, Winnipeg, MB R3C 3J5",Winnipeg,"2 Bedroom, 2 Bathroom",2 Bedrooms,2 Bathrooms,960 SQFT,"$2,030—$2,210","Air Conditioning, Assigned Parking, In Unit Laundry, On Site Laundry","Fitness Center, Garage Parking, On Site Laundry, Residents Lounge",Dogs & Cats,49.89053616858802,-97.14757883382588,2024-02-05 19:08:06.754
Tamarack Pointe,,"336 Warde Ave, Winnipeg, MB R2N 0H4",Winnipeg,War1Bd-A,1 Bedrooms,1 Bathroom,647 SQFT,"$1,425",,,Dogs & Cats,49.80583815979956,-97.11321863678954,2024-02-05 19:08:06.754
Tamarack Pointe,,"336 Warde Ave, Winnipeg, MB R2N 0H4",Winnipeg,War2Bd-B,2 Bedrooms,2 Bathrooms,928 SQFT,"$1,625",,,Dogs & Cats,49.80583815979956,-97.11321863678954,2024-02-05 19:08:06.754
455 Leila,,"455 Leila Ave, Winnipeg, MB R2V 1M2",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,599 SQFT,"$1,150—$1,349","Air Conditioning, Assigned Parking, Carpet, Central Heat, On Site Laundry","On Site Laundry, Onsite Management, Outdoor Space, Storage",Cats,49.94627849818588,-97.1254456375965,2024-02-05 19:08:06.754
455 Leila,,"455 Leila Ave, Winnipeg, MB R2V 1M2",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,783 SQFT,"$1,295","Air Conditioning, Assigned Parking, Carpet, Central Heat, On Site Laundry","On Site Laundry, Onsite Management, Outdoor Space, Storage",Cats,49.94627849818588,-97.1254456375965,2024-02-05 19:08:06.754
Stradbrook,Mcmillan Apartments,"606 Stradbrook Ave, Winnipeg, MB R3L 0K4",Winnipeg,C,2 Bedrooms,2 Bathrooms,988 SQFT,"$2,300","In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,49.876058017638485,-97.14968942698782,2024-02-05 19:08:06.754
Stradbrook,Mcmillan Apartments,"606 Stradbrook Ave, Winnipeg, MB R3L 0K4",Winnipeg,D,2 Bedrooms,2 Bathrooms,"1,195 SQFT","$2,325","In Unit Laundry, On Site Laundry, Walk In Closets","Elevator, On Site Laundry, Onsite Management, Storage",Dogs & Cats,49.876058017638485,-97.14968942698782,2024-02-05 19:08:06.754
Golden Arms,,"11 St Michael Rd, Winnipeg, MB R2M 2K5",Winnipeg,1 Bedroom,1 Bedrooms,1 Bathroom,647 SQFT,"$1,399","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage",No pets,49.83290779088978,-97.1152757863468,2024-02-05 19:08:06.754
Golden Arms,,"11 St Michael Rd, Winnipeg, MB R2M 2K5",Winnipeg,2 Bedroom,2 Bedrooms,1 Bathroom,859 SQFT,"$1,575","Air Conditioning, Assigned Parking, Balcony, Carpet, Central Heat, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage",No pets,49.83290779088978,-97.1152757863468,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,0 Bed 1 Bath (0Bed1Bath-B1),Studios,1 Bathroom,350 SQFT,"$1,155","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,0 Bed 1 Bath (0Bed1Bath-B3),Studios,1 Bathroom,380 SQFT,"$1,240—$1,250","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,1 Bed 1 Bath (1Bed1Bath-U3),1 Bedrooms,1 Bathroom,455 SQFT,"$1,465","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,1 Bed 1 Bath Accessible (1Bed1Bath-AU1),1 Bedrooms,1 Bathroom,740 SQFT,"$1,645","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,1 Bed 1 Bath (1Bed1Bath-L1),1 Bedrooms,1 Bathroom,530 SQFT,"$1,670","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,1 Bed 1 Bath (1Bed1Bath-L2),1 Bedrooms,1 Bathroom,755 SQFT,"$1,825","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,1 Bed 1 Bath Penthouse (1Bed1Bath-AP2),1 Bedrooms,1 Bathroom,710 SQFT,"$2,060","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,2 Bed 1 Bath (2Bed1Bath-U5),2 Bedrooms,1 Bathroom,950 SQFT,"$1,910—$1,935","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Smith Street Lofts,Downtown Winnipeg Apartments,"185 Smith St, Winnipeg, MB R3C 3G4",Winnipeg,2 Bed 1 Bath (2Bed1Bath-L4),2 Bedrooms,1 Bathroom,970 SQFT,"$2,170","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Wheelchair Accessible",Dogs & Cats,49.8907432457422,-97.14034691029968,2024-02-05 19:08:06.754
Colony Square,,"525 St Mary Ave, Winnipeg, MB R3C 3X3",Winnipeg,1 bed 1 bath,1 Bedrooms,1 Bathroom,607 SQFT,"$1,194",Air Conditioning,"Fitness Center, Onsite Management, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,49.88911996597432,-97.1522094368393,2024-02-05 19:08:06.754
